Optimising with Parameters: 
 sparsity: 10.0| reg_C: 1.0| reg_W: 1.0| trad: 1.0
 At iteration0|| Error:array([38977.85], dtype=float32)
At B iteration 34|| Error:array([18088.104], dtype=float32)

At B iteration 35|| Error:array([18087.045], dtype=float32)

At B iteration 36|| Error:array([18085.994], dtype=float32)

At B iteration 37|| Error:array([18084.963], dtype=float32)

At B iteration 38|| Error:array([18083.936], dtype=float32)

At B iteration 39|| Error:array([18082.928], dtype=float32)

At B iteration 40|| Error:array([18081.924], dtype=float32)

At B iteration 41|| Error:array([18080.932], dtype=float32)

At B iteration 42|| Error:array([18079.955], dtype=float32)

At B iteration 43|| Error:array([18078.986], dtype=float32)

At B iteration 44|| Error:array([18078.03], dtype=float32)

At B iteration 45|| Error:array([18077.076], dtype=float32)

At B iteration 46|| Error:array([18076.143], dtype=float32)

At B iteration 47|| Error:array([18075.213], dtype=float32)

At B iteration 48|| Error:array([18074.299], dtype=float32)

At B iteration 49|| Error:array([18073.393], dtype=float32)

At B iteration 50|| Error:array([18072.494], dtype=float32)

At B iteration 51|| Error:array([18071.611], dtype=float32)

At B iteration 52|| Error:array([18070.734], dtype=float32)

At B iteration 53|| Error:array([18069.863], dtype=float32)

At B iteration 54|| Error:array([18069.01], dtype=float32)

At B iteration 55|| Error:array([18068.158], dtype=float32)

At B iteration 56|| Error:array([18067.318], dtype=float32)

At B iteration 57|| Error:array([18066.49], dtype=float32)

At B iteration 58|| Error:array([18065.666], dtype=float32)

At B iteration 59|| Error:array([18064.854], dtype=float32)

At B iteration 60|| Error:array([18064.053], dtype=float32)

At B iteration 61|| Error:array([18063.258], dtype=float32)

At B iteration 62|| Error:array([18062.47], dtype=float32)

At B iteration 63|| Error:array([18061.693], dtype=float32)

At B iteration 64|| Error:array([18060.924], dtype=float32)

At B iteration 65|| Error:array([18060.162], dtype=float32)

At B iteration 66|| Error:array([18059.41], dtype=float32)

At B iteration 67|| Error:array([18058.666], dtype=float32)

At B iteration 68|| Error:array([18057.932], dtype=float32)

At B iteration 69|| Error:array([18057.201], dtype=float32)

At B iteration 70|| Error:array([18056.482], dtype=float32)

At B iteration 71|| Error:array([18055.768], dtype=float32)

At B iteration 72|| Error:array([18055.062], dtype=float32)

At B iteration 73|| Error:array([18054.361], dtype=float32)

At B iteration 74|| Error:array([18053.674], dtype=float32)

At B iteration 75|| Error:array([18052.992], dtype=float32)

At B iteration 76|| Error:array([18052.316], dtype=float32)

At B iteration 77|| Error:array([18051.646], dtype=float32)

At B iteration 78|| Error:array([18050.986], dtype=float32)

At B iteration 79|| Error:array([18050.33], dtype=float32)

At B iteration 80|| Error:array([18049.682], dtype=float32)

At B iteration 81|| Error:array([18049.043], dtype=float32)

At B iteration 82|| Error:array([18048.408], dtype=float32)

At B iteration 83|| Error:array([18047.783], dtype=float32)

At B iteration 84|| Error:array([18047.162], dtype=float32)

At B iteration 85|| Error:array([18046.547], dtype=float32)

At B iteration 86|| Error:array([18045.94], dtype=float32)

At B iteration 87|| Error:array([18045.338], dtype=float32)

At B iteration 88|| Error:array([18044.744], dtype=float32)

At B iteration 89|| Error:array([18044.158], dtype=float32)

At B iteration 90|| Error:array([18043.576], dtype=float32)

At B iteration 91|| Error:array([18042.998], dtype=float32)

At B iteration 92|| Error:array([18042.43], dtype=float32)

At B iteration 93|| Error:array([18041.861], dtype=float32)

At B iteration 94|| Error:array([18041.307], dtype=float32)

At B iteration 95|| Error:array([18040.752], dtype=float32)

At B iteration 96|| Error:array([18040.209], dtype=float32)

At B iteration 97|| Error:array([18039.668], dtype=float32)

At B iteration 98|| Error:array([18039.13], dtype=float32)

At B iteration 99|| Error:array([18038.602], dtype=float32)

 At final B iteration || Error: array([18038.602], dtype=float32)
Optimise C and weights 

 Step W || Error: array([13923.856], dtype=float32)

Patient 0 Optimised 

Patient 1 Optimised 

Patient 2 Optimised 

Patient 3 Optimised 

Patient 4 Optimised 

Patient 5 Optimised 

Patient 6 Optimised 

Patient 7 Optimised 

Patient 8 Optimised 

Patient 9 Optimised 

Patient 10 Optimised 

Patient 11 Optimised 

Patient 12 Optimised 

Patient 13 Optimised 

Patient 14 Optimised 

Patient 15 Optimised 

Patient 16 Optimised 

Patient 17 Optimised 

Patient 18 Optimised 

Patient 19 Optimised 

Patient 20 Optimised 

Patient 21 Optimised 

Patient 22 Optimised 

Patient 23 Optimised 

Patient 24 Optimised 

Patient 25 Optimised 

Patient 26 Optimised 

Patient 27 Optimised 

Patient 28 Optimised 

Patient 29 Optimised 

Patient 30 Optimised 

Patient 31 Optimised 

Patient 32 Optimised 

Patient 33 Optimised 

Patient 34 Optimised 

Patient 35 Optimised 

Patient 36 Optimised 

Patient 37 Optimised 

Patient 38 Optimised 

Patient 39 Optimised 

Patient 40 Optimised 

Patient 41 Optimised 

Patient 42 Optimised 

Patient 43 Optimised 

Patient 44 Optimised 

Patient 45 Optimised 

Patient 46 Optimised 

Patient 47 Optimised 

Patient 48 Optimised 

Patient 49 Optimised 

Patient 50 Optimised 

Patient 51 Optimised 

Patient 52 Optimised 

Patient 53 Optimised 

Patient 54 Optimised 

Patient 55 Optimised 

Patient 56 Optimised 

Patient 57 Optimised 

 Step C || Error: array([13081.445], dtype=float32)

 Step D and lambda || Error: array([13073.771], dtype=float32)

 At iteration2|| Error:array([13073.771], dtype=float32)

Optimise B 

At B iteration 0|| Error:array([13073.045], dtype=float32)

At B iteration 1|| Error:array([13072.324], dtype=float32)

At B iteration 2|| Error:array([13071.613], dtype=float32)

At B iteration 3|| Error:array([13070.905], dtype=float32)

At B iteration 4|| Error:array([13070.207], dtype=float32)

At B iteration 5|| Error:array([13069.515], dtype=float32)

At B iteration 6|| Error:array([13068.83], dtype=float32)

At B iteration 7|| Error:array([13068.147], dtype=float32)

At B iteration 8|| Error:array([13067.473], dtype=float32)

At B iteration 9|| Error:array([13066.804], dtype=float32)

At B iteration 10|| Error:array([13066.142], dtype=float32)

At B iteration 11|| Error:array([13065.487], dtype=float32)

At B iteration 12|| Error:array([13064.837], dtype=float32)

At B iteration 13|| Error:array([13064.194], dtype=float32)

At B iteration 14|| Error:array([13063.56], dtype=float32)

At B iteration 15|| Error:array([13062.926], dtype=float32)

At B iteration 16|| Error:array([13062.301], dtype=float32)

At B iteration 17|| Error:array([13061.68], dtype=float32)

At B iteration 18|| Error:array([13061.065], dtype=float32)

At B iteration 19|| Error:array([13060.457], dtype=float32)

At B iteration 20|| Error:array([13059.8545], dtype=float32)

At B iteration 21|| Error:array([13059.256], dtype=float32)

At B iteration 22|| Error:array([13058.666], dtype=float32)

At B iteration 23|| Error:array([13058.077], dtype=float32)

At B iteration 24|| Error:array([13057.499], dtype=float32)

At B iteration 25|| Error:array([13056.92], dtype=float32)

At B iteration 26|| Error:array([13056.348], dtype=float32)

At B iteration 27|| Error:array([13055.782], dtype=float32)

At B iteration 28|| Error:array([13055.225], dtype=float32)

At B iteration 29|| Error:array([13054.669], dtype=float32)

At B iteration 30|| Error:array([13054.118], dtype=float32)

At B iteration 31|| Error:array([13053.573], dtype=float32)

At B iteration 32|| Error:array([13053.032], dtype=float32)

At B iteration 33|| Error:array([13052.496], dtype=float32)

At B iteration 34|| Error:array([13051.967], dtype=float32)

At B iteration 35|| Error:array([13051.441], dtype=float32)

At B iteration 36|| Error:array([13050.92], dtype=float32)

At B iteration 37|| Error:array([13050.407], dtype=float32)

At B iteration 38|| Error:array([13049.894], dtype=float32)

At B iteration 39|| Error:array([13049.385], dtype=float32)

At B iteration 40|| Error:array([13048.884], dtype=float32)

At B iteration 41|| Error:array([13048.387], dtype=float32)

At B iteration 42|| Error:array([13047.894], dtype=float32)

At B iteration 43|| Error:array([13047.405], dtype=float32)

At B iteration 44|| Error:array([13046.918], dtype=float32)

At B iteration 45|| Error:array([13046.44], dtype=float32)

At B iteration 46|| Error:array([13045.966], dtype=float32)

At B iteration 47|| Error:array([13045.496], dtype=float32)

At B iteration 48|| Error:array([13045.027], dtype=float32)

At B iteration 49|| Error:array([13044.563], dtype=float32)

At B iteration 50|| Error:array([13044.106], dtype=float32)

At B iteration 51|| Error:array([13043.65], dtype=float32)

At B iteration 52|| Error:array([13043.201], dtype=float32)

At B iteration 53|| Error:array([13042.754], dtype=float32)

At B iteration 54|| Error:array([13042.312], dtype=float32)

At B iteration 55|| Error:array([13041.874], dtype=float32)

At B iteration 56|| Error:array([13041.4375], dtype=float32)

At B iteration 57|| Error:array([13041.006], dtype=float32)

At B iteration 58|| Error:array([13040.58], dtype=float32)

At B iteration 59|| Error:array([13040.155], dtype=float32)

At B iteration 60|| Error:array([13039.736], dtype=float32)

At B iteration 61|| Error:array([13039.321], dtype=float32)

At B iteration 62|| Error:array([13038.91], dtype=float32)

At B iteration 63|| Error:array([13038.502], dtype=float32)

At B iteration 64|| Error:array([13038.095], dtype=float32)

At B iteration 65|| Error:array([13037.696], dtype=float32)

At B iteration 66|| Error:array([13037.297], dtype=float32)

At B iteration 67|| Error:array([13036.905], dtype=float32)

At B iteration 68|| Error:array([13036.514], dtype=float32)

At B iteration 69|| Error:array([13036.126], dtype=float32)

At B iteration 70|| Error:array([13035.741], dtype=float32)

At B iteration 71|| Error:array([13035.361], dtype=float32)

At B iteration 72|| Error:array([13034.984], dtype=float32)

At B iteration 73|| Error:array([13034.609], dtype=float32)

At B iteration 74|| Error:array([13034.24], dtype=float32)

At B iteration 75|| Error:array([13033.875], dtype=float32)

At B iteration 76|| Error:array([13033.511], dtype=float32)

At B iteration 77|| Error:array([13033.148], dtype=float32)

At B iteration 78|| Error:array([13032.792], dtype=float32)

At B iteration 79|| Error:array([13032.4375], dtype=float32)

At B iteration 80|| Error:array([13032.085], dtype=float32)

At B iteration 81|| Error:array([13031.736], dtype=float32)

At B iteration 82|| Error:array([13031.393], dtype=float32)

At B iteration 83|| Error:array([13031.05], dtype=float32)

At B iteration 84|| Error:array([13030.711], dtype=float32)

At B iteration 85|| Error:array([13030.376], dtype=float32)

At B iteration 86|| Error:array([13030.044], dtype=float32)

At B iteration 87|| Error:array([13029.711], dtype=float32)

At B iteration 88|| Error:array([13029.386], dtype=float32)

At B iteration 89|| Error:array([13029.06], dtype=float32)

At B iteration 90|| Error:array([13028.738], dtype=float32)

At B iteration 91|| Error:array([13028.419], dtype=float32)

At B iteration 92|| Error:array([13028.1045], dtype=float32)

At B iteration 93|| Error:array([13027.791], dtype=float32)

At B iteration 94|| Error:array([13027.478], dtype=float32)

At B iteration 95|| Error:array([13027.171], dtype=float32)

At B iteration 96|| Error:array([13026.866], dtype=float32)

At B iteration 97|| Error:array([13026.563], dtype=float32)

At B iteration 98|| Error:array([13026.262], dtype=float32)

At B iteration 99|| Error:array([13025.965], dtype=float32)

 At final B iteration || Error: array([13025.965], dtype=float32)
Optimise C and weights 

 Step W || Error: array([11667.109], dtype=float32)

Patient 0 Optimised 

Patient 1 Optimised 

Patient 2 Optimised 

Patient 3 Optimised 

Patient 4 Optimised 

Patient 5 Optimised 

Patient 6 Optimised 

Patient 7 Optimised 

Patient 8 Optimised 

Patient 9 Optimised 

Patient 10 Optimised 

Patient 11 Optimised 

Patient 12 Optimised 

Patient 13 Optimised 

Patient 14 Optimised 

Patient 15 Optimised 

Patient 16 Optimised 

Patient 17 Optimised 

Patient 18 Optimised 

Patient 19 Optimised 

Patient 20 Optimised 

Patient 21 Optimised 

Patient 22 Optimised 

Patient 23 Optimised 

Patient 24 Optimised 

Patient 25 Optimised 

Patient 26 Optimised 

Patient 27 Optimised 

Patient 28 Optimised 

Patient 29 Optimised 

Patient 30 Optimised 

Patient 31 Optimised 

Patient 32 Optimised 

Patient 33 Optimised 

Patient 34 Optimised 

Patient 35 Optimised 

Patient 36 Optimised 

Patient 37 Optimised 

Patient 38 Optimised 

Patient 39 Optimised 

Patient 40 Optimised 

Patient 41 Optimised 

Patient 42 Optimised 

Patient 43 Optimised 

Patient 44 Optimised 

Patient 45 Optimised 

Patient 46 Optimised 

Patient 47 Optimised 

Patient 48 Optimised 

Patient 49 Optimised 

Patient 50 Optimised 

Patient 51 Optimised 

Patient 52 Optimised 

Patient 53 Optimised 

Patient 54 Optimised 

Patient 55 Optimised 

Patient 56 Optimised 

Patient 57 Optimised 

 Step C || Error: array([11349.984], dtype=float32)

 Step D and lambda || Error: array([11345.464], dtype=float32)

 At iteration3|| Error:array([11345.464], dtype=float32)

Optimise B 

At B iteration 0|| Error:array([11345.041], dtype=float32)

At B iteration 1|| Error:array([11344.623], dtype=float32)

At B iteration 2|| Error:array([11344.207], dtype=float32)

At B iteration 3|| Error:array([11343.794], dtype=float32)

At B iteration 4|| Error:array([11343.387], dtype=float32)

At B iteration 5|| Error:array([11342.98], dtype=float32)

At B iteration 6|| Error:array([11342.578], dtype=float32)

At B iteration 7|| Error:array([11342.18], dtype=float32)

At B iteration 8|| Error:array([11341.783], dtype=float32)

At B iteration 9|| Error:array([11341.392], dtype=float32)

At B iteration 10|| Error:array([11341.002], dtype=float32)

At B iteration 11|| Error:array([11340.615], dtype=float32)

At B iteration 12|| Error:array([11340.2295], dtype=float32)

At B iteration 13|| Error:array([11339.853], dtype=float32)

At B iteration 14|| Error:array([11339.474], dtype=float32)

At B iteration 15|| Error:array([11339.099], dtype=float32)

At B iteration 16|| Error:array([11338.727], dtype=float32)

At B iteration 17|| Error:array([11338.358], dtype=float32)

At B iteration 18|| Error:array([11337.993], dtype=float32)

At B iteration 19|| Error:array([11337.631], dtype=float32)

At B iteration 20|| Error:array([11337.272], dtype=float32)

At B iteration 21|| Error:array([11336.914], dtype=float32)

At B iteration 22|| Error:array([11336.559], dtype=float32)

At B iteration 23|| Error:array([11336.209], dtype=float32)

At B iteration 24|| Error:array([11335.861], dtype=float32)

At B iteration 25|| Error:array([11335.516], dtype=float32)

At B iteration 26|| Error:array([11335.173], dtype=float32)

At B iteration 27|| Error:array([11334.832], dtype=float32)

At B iteration 28|| Error:array([11334.495], dtype=float32)

At B iteration 29|| Error:array([11334.162], dtype=float32)

At B iteration 30|| Error:array([11333.83], dtype=float32)

At B iteration 31|| Error:array([11333.5], dtype=float32)

At B iteration 32|| Error:array([11333.176], dtype=float32)

At B iteration 33|| Error:array([11332.852], dtype=float32)

At B iteration 34|| Error:array([11332.529], dtype=float32)

At B iteration 35|| Error:array([11332.215], dtype=float32)

At B iteration 36|| Error:array([11331.897], dtype=float32)

At B iteration 37|| Error:array([11331.584], dtype=float32)

At B iteration 38|| Error:array([11331.272], dtype=float32)

At B iteration 39|| Error:array([11330.963], dtype=float32)

At B iteration 40|| Error:array([11330.659], dtype=float32)

At B iteration 41|| Error:array([11330.3545], dtype=float32)

At B iteration 42|| Error:array([11330.053], dtype=float32)

At B iteration 43|| Error:array([11329.754], dtype=float32)

At B iteration 44|| Error:array([11329.456], dtype=float32)

At B iteration 45|| Error:array([11329.163], dtype=float32)

At B iteration 46|| Error:array([11328.87], dtype=float32)

At B iteration 47|| Error:array([11328.58], dtype=float32)

At B iteration 48|| Error:array([11328.292], dtype=float32)

At B iteration 49|| Error:array([11328.007], dtype=float32)

At B iteration 50|| Error:array([11327.723], dtype=float32)

At B iteration 51|| Error:array([11327.442], dtype=float32)

At B iteration 52|| Error:array([11327.166], dtype=float32)

At B iteration 53|| Error:array([11326.888], dtype=float32)

At B iteration 54|| Error:array([11326.616], dtype=float32)

At B iteration 55|| Error:array([11326.342], dtype=float32)

At B iteration 56|| Error:array([11326.07], dtype=float32)

At B iteration 57|| Error:array([11325.803], dtype=float32)

At B iteration 58|| Error:array([11325.538], dtype=float32)

At B iteration 59|| Error:array([11325.273], dtype=float32)

At B iteration 60|| Error:array([11325.012], dtype=float32)

At B iteration 61|| Error:array([11324.751], dtype=float32)

At B iteration 62|| Error:array([11324.494], dtype=float32)

At B iteration 63|| Error:array([11324.237], dtype=float32)

At B iteration 64|| Error:array([11323.984], dtype=float32)

At B iteration 65|| Error:array([11323.731], dtype=float32)

At B iteration 66|| Error:array([11323.48], dtype=float32)

At B iteration 67|| Error:array([11323.231], dtype=float32)

At B iteration 68|| Error:array([11322.988], dtype=float32)

At B iteration 69|| Error:array([11322.743], dtype=float32)

At B iteration 70|| Error:array([11322.501], dtype=float32)

At B iteration 71|| Error:array([11322.261], dtype=float32)

At B iteration 72|| Error:array([11322.0205], dtype=float32)

At B iteration 73|| Error:array([11321.785], dtype=float32)

At B iteration 74|| Error:array([11321.549], dtype=float32)

At B iteration 75|| Error:array([11321.318], dtype=float32)

At B iteration 76|| Error:array([11321.085], dtype=float32)

At B iteration 77|| Error:array([11320.856], dtype=float32)

At B iteration 78|| Error:array([11320.627], dtype=float32)

At B iteration 79|| Error:array([11320.402], dtype=float32)

At B iteration 80|| Error:array([11320.177], dtype=float32)

At B iteration 81|| Error:array([11319.955], dtype=float32)

At B iteration 82|| Error:array([11319.736], dtype=float32)

At B iteration 83|| Error:array([11319.515], dtype=float32)

At B iteration 84|| Error:array([11319.298], dtype=float32)

At B iteration 85|| Error:array([11319.079], dtype=float32)

At B iteration 86|| Error:array([11318.867], dtype=float32)

At B iteration 87|| Error:array([11318.654], dtype=float32)

At B iteration 88|| Error:array([11318.443], dtype=float32)

At B iteration 89|| Error:array([11318.235], dtype=float32)

At B iteration 90|| Error:array([11318.027], dtype=float32)

At B iteration 91|| Error:array([11317.819], dtype=float32)

At B iteration 92|| Error:array([11317.617], dtype=float32)

At B iteration 93|| Error:array([11317.415], dtype=float32)

At B iteration 94|| Error:array([11317.21], dtype=float32)

At B iteration 95|| Error:array([11317.009], dtype=float32)

At B iteration 96|| Error:array([11316.8125], dtype=float32)

