Optimising with Parameters: 
 sparsity: 10.0| reg_C: 1.0| reg_W: 1.0| trad: 1.0
 At iteration0|| Error:array([39896.887], dtype=float32)
At B iteration 34|| Error:array([17210.299], dtype=float32)

At B iteration 35|| Error:array([17209.416], dtype=float32)

At B iteration 36|| Error:array([17208.54], dtype=float32)

At B iteration 37|| Error:array([17207.67], dtype=float32)

At B iteration 38|| Error:array([17206.81], dtype=float32)

At B iteration 39|| Error:array([17205.959], dtype=float32)

At B iteration 40|| Error:array([17205.12], dtype=float32)

At B iteration 41|| Error:array([17204.283], dtype=float32)

At B iteration 42|| Error:array([17203.459], dtype=float32)

At B iteration 43|| Error:array([17202.64], dtype=float32)

At B iteration 44|| Error:array([17201.834], dtype=float32)

At B iteration 45|| Error:array([17201.03], dtype=float32)

At B iteration 46|| Error:array([17200.232], dtype=float32)

At B iteration 47|| Error:array([17199.447], dtype=float32)

At B iteration 48|| Error:array([17198.67], dtype=float32)

At B iteration 49|| Error:array([17197.896], dtype=float32)

At B iteration 50|| Error:array([17197.135], dtype=float32)

At B iteration 51|| Error:array([17196.379], dtype=float32)

At B iteration 52|| Error:array([17195.629], dtype=float32)

At B iteration 53|| Error:array([17194.885], dtype=float32)

At B iteration 54|| Error:array([17194.152], dtype=float32)

At B iteration 55|| Error:array([17193.424], dtype=float32)

At B iteration 56|| Error:array([17192.705], dtype=float32)

At B iteration 57|| Error:array([17191.99], dtype=float32)

At B iteration 58|| Error:array([17191.281], dtype=float32)

At B iteration 59|| Error:array([17190.584], dtype=float32)

At B iteration 60|| Error:array([17189.889], dtype=float32)

At B iteration 61|| Error:array([17189.201], dtype=float32)

At B iteration 62|| Error:array([17188.521], dtype=float32)

At B iteration 63|| Error:array([17187.85], dtype=float32)

At B iteration 64|| Error:array([17187.184], dtype=float32)

At B iteration 65|| Error:array([17186.518], dtype=float32)

At B iteration 66|| Error:array([17185.87], dtype=float32)

At B iteration 67|| Error:array([17185.219], dtype=float32)

At B iteration 68|| Error:array([17184.578], dtype=float32)

At B iteration 69|| Error:array([17183.943], dtype=float32)

At B iteration 70|| Error:array([17183.31], dtype=float32)

At B iteration 71|| Error:array([17182.688], dtype=float32)

At B iteration 72|| Error:array([17182.07], dtype=float32)

At B iteration 73|| Error:array([17181.457], dtype=float32)

At B iteration 74|| Error:array([17180.852], dtype=float32)

At B iteration 75|| Error:array([17180.25], dtype=float32)

At B iteration 76|| Error:array([17179.654], dtype=float32)

At B iteration 77|| Error:array([17179.068], dtype=float32)

At B iteration 78|| Error:array([17178.482], dtype=float32)

At B iteration 79|| Error:array([17177.902], dtype=float32)

At B iteration 80|| Error:array([17177.332], dtype=float32)

At B iteration 81|| Error:array([17176.766], dtype=float32)

At B iteration 82|| Error:array([17176.201], dtype=float32)

At B iteration 83|| Error:array([17175.645], dtype=float32)

At B iteration 84|| Error:array([17175.096], dtype=float32)

At B iteration 85|| Error:array([17174.547], dtype=float32)

At B iteration 86|| Error:array([17174.006], dtype=float32)

At B iteration 87|| Error:array([17173.47], dtype=float32)

At B iteration 88|| Error:array([17172.941], dtype=float32)

At B iteration 89|| Error:array([17172.416], dtype=float32)

At B iteration 90|| Error:array([17171.893], dtype=float32)

At B iteration 91|| Error:array([17171.379], dtype=float32)

At B iteration 92|| Error:array([17170.865], dtype=float32)

At B iteration 93|| Error:array([17170.36], dtype=float32)

At B iteration 94|| Error:array([17169.857], dtype=float32)

At B iteration 95|| Error:array([17169.357], dtype=float32)

At B iteration 96|| Error:array([17168.865], dtype=float32)

At B iteration 97|| Error:array([17168.377], dtype=float32)

At B iteration 98|| Error:array([17167.893], dtype=float32)

At B iteration 99|| Error:array([17167.414], dtype=float32)

 At final B iteration || Error: array([17167.414], dtype=float32)
Optimise C and weights 

 Step W || Error: array([14268.519], dtype=float32)

Patient 0 Optimised 

Patient 1 Optimised 

Patient 2 Optimised 

Patient 3 Optimised 

Patient 4 Optimised 

Patient 5 Optimised 

Patient 6 Optimised 

Patient 7 Optimised 

Patient 8 Optimised 

Patient 9 Optimised 

Patient 10 Optimised 

Patient 11 Optimised 

Patient 12 Optimised 

Patient 13 Optimised 

Patient 14 Optimised 

Patient 15 Optimised 

Patient 16 Optimised 

Patient 17 Optimised 

Patient 18 Optimised 

Patient 19 Optimised 

Patient 20 Optimised 

Patient 21 Optimised 

Patient 22 Optimised 

Patient 23 Optimised 

Patient 24 Optimised 

Patient 25 Optimised 

Patient 26 Optimised 

Patient 27 Optimised 

Patient 28 Optimised 

Patient 29 Optimised 

Patient 30 Optimised 

Patient 31 Optimised 

Patient 32 Optimised 

Patient 33 Optimised 

Patient 34 Optimised 

Patient 35 Optimised 

Patient 36 Optimised 

Patient 37 Optimised 

Patient 38 Optimised 

Patient 39 Optimised 

Patient 40 Optimised 

Patient 41 Optimised 

Patient 42 Optimised 

Patient 43 Optimised 

Patient 44 Optimised 

Patient 45 Optimised 

Patient 46 Optimised 

Patient 47 Optimised 

Patient 48 Optimised 

Patient 49 Optimised 

Patient 50 Optimised 

Patient 51 Optimised 

Patient 52 Optimised 

Patient 53 Optimised 

Patient 54 Optimised 

Patient 55 Optimised 

Patient 56 Optimised 

Patient 57 Optimised 

 Step C || Error: array([12716.791], dtype=float32)

 Step D and lambda || Error: array([12710.135], dtype=float32)

 At iteration2|| Error:array([12710.135], dtype=float32)

Optimise B 

At B iteration 0|| Error:array([12709.48], dtype=float32)

At B iteration 1|| Error:array([12708.834], dtype=float32)

At B iteration 2|| Error:array([12708.193], dtype=float32)

At B iteration 3|| Error:array([12707.557], dtype=float32)

At B iteration 4|| Error:array([12706.927], dtype=float32)

At B iteration 5|| Error:array([12706.303], dtype=float32)

At B iteration 6|| Error:array([12705.682], dtype=float32)

At B iteration 7|| Error:array([12705.068], dtype=float32)

At B iteration 8|| Error:array([12704.458], dtype=float32)

At B iteration 9|| Error:array([12703.854], dtype=float32)

At B iteration 10|| Error:array([12703.254], dtype=float32)

At B iteration 11|| Error:array([12702.66], dtype=float32)

At B iteration 12|| Error:array([12702.071], dtype=float32)

At B iteration 13|| Error:array([12701.489], dtype=float32)

At B iteration 14|| Error:array([12700.91], dtype=float32)

At B iteration 15|| Error:array([12700.335], dtype=float32)

At B iteration 16|| Error:array([12699.768], dtype=float32)

At B iteration 17|| Error:array([12699.201], dtype=float32)

At B iteration 18|| Error:array([12698.643], dtype=float32)

At B iteration 19|| Error:array([12698.089], dtype=float32)

At B iteration 20|| Error:array([12697.536], dtype=float32)

At B iteration 21|| Error:array([12696.991], dtype=float32)

At B iteration 22|| Error:array([12696.453], dtype=float32)

At B iteration 23|| Error:array([12695.916], dtype=float32)

At B iteration 24|| Error:array([12695.382], dtype=float32)

At B iteration 25|| Error:array([12694.858], dtype=float32)

At B iteration 26|| Error:array([12694.331], dtype=float32)

At B iteration 27|| Error:array([12693.813], dtype=float32)

At B iteration 28|| Error:array([12693.298], dtype=float32)

At B iteration 29|| Error:array([12692.79], dtype=float32)

At B iteration 30|| Error:array([12692.284], dtype=float32)

At B iteration 31|| Error:array([12691.782], dtype=float32)

At B iteration 32|| Error:array([12691.284], dtype=float32)

At B iteration 33|| Error:array([12690.794], dtype=float32)

At B iteration 34|| Error:array([12690.305], dtype=float32)

At B iteration 35|| Error:array([12689.815], dtype=float32)

At B iteration 36|| Error:array([12689.336], dtype=float32)

At B iteration 37|| Error:array([12688.86], dtype=float32)

At B iteration 38|| Error:array([12688.387], dtype=float32)

At B iteration 39|| Error:array([12687.92], dtype=float32)

At B iteration 40|| Error:array([12687.451], dtype=float32)

At B iteration 41|| Error:array([12686.991], dtype=float32)

At B iteration 42|| Error:array([12686.535], dtype=float32)

At B iteration 43|| Error:array([12686.081], dtype=float32)

At B iteration 44|| Error:array([12685.632], dtype=float32)

At B iteration 45|| Error:array([12685.186], dtype=float32)

At B iteration 46|| Error:array([12684.744], dtype=float32)

At B iteration 47|| Error:array([12684.305], dtype=float32)

At B iteration 48|| Error:array([12683.87], dtype=float32)

At B iteration 49|| Error:array([12683.4375], dtype=float32)

At B iteration 50|| Error:array([12683.012], dtype=float32)

At B iteration 51|| Error:array([12682.585], dtype=float32)

At B iteration 52|| Error:array([12682.165], dtype=float32)

At B iteration 53|| Error:array([12681.748], dtype=float32)

At B iteration 54|| Error:array([12681.335], dtype=float32)

At B iteration 55|| Error:array([12680.922], dtype=float32)

At B iteration 56|| Error:array([12680.517], dtype=float32)

At B iteration 57|| Error:array([12680.111], dtype=float32)

At B iteration 58|| Error:array([12679.71], dtype=float32)

At B iteration 59|| Error:array([12679.313], dtype=float32)

At B iteration 60|| Error:array([12678.918], dtype=float32)

At B iteration 61|| Error:array([12678.528], dtype=float32)

At B iteration 62|| Error:array([12678.141], dtype=float32)

At B iteration 63|| Error:array([12677.757], dtype=float32)

At B iteration 64|| Error:array([12677.376], dtype=float32)

At B iteration 65|| Error:array([12676.997], dtype=float32)

At B iteration 66|| Error:array([12676.621], dtype=float32)

At B iteration 67|| Error:array([12676.25], dtype=float32)

At B iteration 68|| Error:array([12675.88], dtype=float32)

At B iteration 69|| Error:array([12675.514], dtype=float32)

At B iteration 70|| Error:array([12675.152], dtype=float32)

At B iteration 71|| Error:array([12674.79], dtype=float32)

At B iteration 72|| Error:array([12674.433], dtype=float32)

At B iteration 73|| Error:array([12674.08], dtype=float32)

At B iteration 74|| Error:array([12673.727], dtype=float32)

At B iteration 75|| Error:array([12673.38], dtype=float32)

At B iteration 76|| Error:array([12673.032], dtype=float32)

At B iteration 77|| Error:array([12672.689], dtype=float32)

At B iteration 78|| Error:array([12672.351], dtype=float32)

At B iteration 79|| Error:array([12672.014], dtype=float32)

At B iteration 80|| Error:array([12671.68], dtype=float32)

At B iteration 81|| Error:array([12671.346], dtype=float32)

At B iteration 82|| Error:array([12671.018], dtype=float32)

At B iteration 83|| Error:array([12670.69], dtype=float32)

At B iteration 84|| Error:array([12670.365], dtype=float32)

At B iteration 85|| Error:array([12670.043], dtype=float32)

At B iteration 86|| Error:array([12669.726], dtype=float32)

At B iteration 87|| Error:array([12669.41], dtype=float32)

At B iteration 88|| Error:array([12669.096], dtype=float32)

At B iteration 89|| Error:array([12668.785], dtype=float32)

At B iteration 90|| Error:array([12668.476], dtype=float32)

At B iteration 91|| Error:array([12668.168], dtype=float32)

At B iteration 92|| Error:array([12667.863], dtype=float32)

At B iteration 93|| Error:array([12667.562], dtype=float32)

At B iteration 94|| Error:array([12667.265], dtype=float32)

At B iteration 95|| Error:array([12666.966], dtype=float32)

At B iteration 96|| Error:array([12666.673], dtype=float32)

At B iteration 97|| Error:array([12666.38], dtype=float32)

At B iteration 98|| Error:array([12666.091], dtype=float32)

At B iteration 99|| Error:array([12665.805], dtype=float32)

 At final B iteration || Error: array([12665.805], dtype=float32)
Optimise C and weights 

 Step W || Error: array([11413.839], dtype=float32)

Patient 0 Optimised 

Patient 1 Optimised 

Patient 2 Optimised 

Patient 3 Optimised 

Patient 4 Optimised 

Patient 5 Optimised 

Patient 6 Optimised 

Patient 7 Optimised 

Patient 8 Optimised 

Patient 9 Optimised 

Patient 10 Optimised 

Patient 11 Optimised 

Patient 12 Optimised 

Patient 13 Optimised 

Patient 14 Optimised 

Patient 15 Optimised 

Patient 16 Optimised 

Patient 17 Optimised 

Patient 18 Optimised 

Patient 19 Optimised 

Patient 20 Optimised 

Patient 21 Optimised 

Patient 22 Optimised 

Patient 23 Optimised 

Patient 24 Optimised 

Patient 25 Optimised 

Patient 26 Optimised 

Patient 27 Optimised 

Patient 28 Optimised 

Patient 29 Optimised 

Patient 30 Optimised 

Patient 31 Optimised 

Patient 32 Optimised 

Patient 33 Optimised 

Patient 34 Optimised 

Patient 35 Optimised 

Patient 36 Optimised 

Patient 37 Optimised 

Patient 38 Optimised 

Patient 39 Optimised 

Patient 40 Optimised 

Patient 41 Optimised 

Patient 42 Optimised 

Patient 43 Optimised 

Patient 44 Optimised 

Patient 45 Optimised 

Patient 46 Optimised 

Patient 47 Optimised 

Patient 48 Optimised 

Patient 49 Optimised 

Patient 50 Optimised 

Patient 51 Optimised 

Patient 52 Optimised 

Patient 53 Optimised 

Patient 54 Optimised 

Patient 55 Optimised 

Patient 56 Optimised 

Patient 57 Optimised 

 Step C || Error: array([10815.336], dtype=float32)

 Step D and lambda || Error: array([10812.212], dtype=float32)

 At iteration3|| Error:array([10812.212], dtype=float32)

Optimise B 

At B iteration 0|| Error:array([10811.818], dtype=float32)

At B iteration 1|| Error:array([10811.424], dtype=float32)

At B iteration 2|| Error:array([10811.036], dtype=float32)

At B iteration 3|| Error:array([10810.655], dtype=float32)

At B iteration 4|| Error:array([10810.2705], dtype=float32)

At B iteration 5|| Error:array([10809.891], dtype=float32)

At B iteration 6|| Error:array([10809.516], dtype=float32)

At B iteration 7|| Error:array([10809.142], dtype=float32)

At B iteration 8|| Error:array([10808.77], dtype=float32)

At B iteration 9|| Error:array([10808.402], dtype=float32)

At B iteration 10|| Error:array([10808.038], dtype=float32)

At B iteration 11|| Error:array([10807.673], dtype=float32)

At B iteration 12|| Error:array([10807.313], dtype=float32)

At B iteration 13|| Error:array([10806.958], dtype=float32)

At B iteration 14|| Error:array([10806.604], dtype=float32)

At B iteration 15|| Error:array([10806.248], dtype=float32)

At B iteration 16|| Error:array([10805.904], dtype=float32)

At B iteration 17|| Error:array([10805.558], dtype=float32)

At B iteration 18|| Error:array([10805.216], dtype=float32)

At B iteration 19|| Error:array([10804.875], dtype=float32)

At B iteration 20|| Error:array([10804.534], dtype=float32)

At B iteration 21|| Error:array([10804.2], dtype=float32)

At B iteration 22|| Error:array([10803.868], dtype=float32)

At B iteration 23|| Error:array([10803.54], dtype=float32)

At B iteration 24|| Error:array([10803.21], dtype=float32)

At B iteration 25|| Error:array([10802.882], dtype=float32)

At B iteration 26|| Error:array([10802.559], dtype=float32)

At B iteration 27|| Error:array([10802.239], dtype=float32)

At B iteration 28|| Error:array([10801.922], dtype=float32)

At B iteration 29|| Error:array([10801.606], dtype=float32)

At B iteration 30|| Error:array([10801.293], dtype=float32)

At B iteration 31|| Error:array([10800.98], dtype=float32)

At B iteration 32|| Error:array([10800.674], dtype=float32)

At B iteration 33|| Error:array([10800.365], dtype=float32)

At B iteration 34|| Error:array([10800.064], dtype=float32)

At B iteration 35|| Error:array([10799.761], dtype=float32)

At B iteration 36|| Error:array([10799.463], dtype=float32)

At B iteration 37|| Error:array([10799.164], dtype=float32)

At B iteration 38|| Error:array([10798.868], dtype=float32)

At B iteration 39|| Error:array([10798.575], dtype=float32)

At B iteration 40|| Error:array([10798.285], dtype=float32)

At B iteration 41|| Error:array([10797.995], dtype=float32)

At B iteration 42|| Error:array([10797.71], dtype=float32)

At B iteration 43|| Error:array([10797.423], dtype=float32)

At B iteration 44|| Error:array([10797.144], dtype=float32)

At B iteration 45|| Error:array([10796.862], dtype=float32)

At B iteration 46|| Error:array([10796.586], dtype=float32)

At B iteration 47|| Error:array([10796.311], dtype=float32)

At B iteration 48|| Error:array([10796.034], dtype=float32)

At B iteration 49|| Error:array([10795.765], dtype=float32)

At B iteration 50|| Error:array([10795.493], dtype=float32)

At B iteration 51|| Error:array([10795.224], dtype=float32)

At B iteration 52|| Error:array([10794.958], dtype=float32)

At B iteration 53|| Error:array([10794.694], dtype=float32)

At B iteration 54|| Error:array([10794.433], dtype=float32)

At B iteration 55|| Error:array([10794.171], dtype=float32)

At B iteration 56|| Error:array([10793.915], dtype=float32)

At B iteration 57|| Error:array([10793.656], dtype=float32)

At B iteration 58|| Error:array([10793.403], dtype=float32)

At B iteration 59|| Error:array([10793.15], dtype=float32)

At B iteration 60|| Error:array([10792.897], dtype=float32)

At B iteration 61|| Error:array([10792.65], dtype=float32)

At B iteration 62|| Error:array([10792.402], dtype=float32)

At B iteration 63|| Error:array([10792.159], dtype=float32)

At B iteration 64|| Error:array([10791.912], dtype=float32)

At B iteration 65|| Error:array([10791.673], dtype=float32)

At B iteration 66|| Error:array([10791.433], dtype=float32)

At B iteration 67|| Error:array([10791.196], dtype=float32)

At B iteration 68|| Error:array([10790.956], dtype=float32)

At B iteration 69|| Error:array([10790.725], dtype=float32)

At B iteration 70|| Error:array([10790.49], dtype=float32)

At B iteration 71|| Error:array([10790.26], dtype=float32)

At B iteration 72|| Error:array([10790.028], dtype=float32)

At B iteration 73|| Error:array([10789.8], dtype=float32)

At B iteration 74|| Error:array([10789.574], dtype=float32)

At B iteration 75|| Error:array([10789.35], dtype=float32)

At B iteration 76|| Error:array([10789.127], dtype=float32)

At B iteration 77|| Error:array([10788.906], dtype=float32)

At B iteration 78|| Error:array([10788.686], dtype=float32)

At B iteration 79|| Error:array([10788.466], dtype=float32)

At B iteration 80|| Error:array([10788.25], dtype=float32)

At B iteration 81|| Error:array([10788.034], dtype=float32)

At B iteration 82|| Error:array([10787.822], dtype=float32)

At B iteration 83|| Error:array([10787.61], dtype=float32)

At B iteration 84|| Error:array([10787.399], dtype=float32)

At B iteration 85|| Error:array([10787.189], dtype=float32)

At B iteration 86|| Error:array([10786.984], dtype=float32)

At B iteration 87|| Error:array([10786.777], dtype=float32)

At B iteration 88|| Error:array([10786.571], dtype=float32)

At B iteration 89|| Error:array([10786.366], dtype=float32)

At B iteration 90|| Error:array([10786.167], dtype=float32)

At B iteration 91|| Error:array([10785.969], dtype=float32)

At B iteration 92|| Error:array([10785.768], dtype=float32)

At B iteration 93|| Error:array([10785.572], dtype=float32)

At B iteration 94|| Error:array([10785.377], dtype=float32)

At B iteration 95|| Error:array([10785.18], dtype=float32)

At B iteration 96|| Error:array([10784.989], dtype=float32)

